unidade;ano;mes;porte;quantidade
HRBJA;2020,0;4,0;PORTE I;86,0
HRBJA;2020,0;4,0;PORTE II;25,0
HRBJA;2020,0;4,0;PORTE III;5,0
HRBJA;2020,0;4,0;PORTE IV;0,0
HRBJA;2020,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;5,0;PORTE I;87,0
HRBJA;2020,0;5,0;PORTE II;30,0
HRBJA;2020,0;5,0;PORTE III;1,0
HRBJA;2020,0;5,0;PORTE IV;0,0
HRBJA;2020,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;6,0;PORTE I;87,0
HRBJA;2020,0;6,0;PORTE II;25,0
HRBJA;2020,0;6,0;PORTE III;0,0
HRBJA;2020,0;6,0;PORTE IV;0,0
HRBJA;2020,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;7,0;PORTE I;123,0
HRBJA;2020,0;7,0;PORTE II;35,0
HRBJA;2020,0;7,0;PORTE III;3,0
HRBJA;2020,0;7,0;PORTE IV;0,0
HRBJA;2020,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;8,0;PORTE I;109,0
HRBJA;2020,0;8,0;PORTE II;25,0
HRBJA;2020,0;8,0;PORTE III;4,0
HRBJA;2020,0;8,0;PORTE IV;0,0
HRBJA;2020,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;9,0;PORTE I;102,0
HRBJA;2020,0;9,0;PORTE II;33,0
HRBJA;2020,0;9,0;PORTE III;2,0
HRBJA;2020,0;9,0;PORTE IV;0,0
HRBJA;2020,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;10,0;PORTE I;118,0
HRBJA;2020,0;10,0;PORTE II;25,0
HRBJA;2020,0;10,0;PORTE III;3,0
HRBJA;2020,0;10,0;PORTE IV;0,0
HRBJA;2020,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;11,0;PORTE I;136,0
HRBJA;2020,0;11,0;PORTE II;24,0
HRBJA;2020,0;11,0;PORTE III;3,0
HRBJA;2020,0;11,0;PORTE IV;0,0
HRBJA;2020,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;12,0;PORTE I;92,0
HRBJA;2020,0;12,0;PORTE II;15,0
HRBJA;2020,0;12,0;PORTE III;3,0
HRBJA;2020,0;12,0;PORTE IV;0,0
HRBJA;2020,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;1,0;PORTE I;74,0
HRBJA;2021,0;1,0;PORTE II;23,0
HRBJA;2021,0;1,0;PORTE III;3,0
HRBJA;2021,0;1,0;PORTE IV;0,0
HRBJA;2021,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;2,0;PORTE I;107,0
HRBJA;2021,0;2,0;PORTE II;22,0
HRBJA;2021,0;2,0;PORTE III;4,0
HRBJA;2021,0;2,0;PORTE IV;1,0
HRBJA;2021,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;3,0;PORTE I;105,0
HRBJA;2021,0;3,0;PORTE II;30,0
HRBJA;2021,0;3,0;PORTE III;1,0
HRBJA;2021,0;3,0;PORTE IV;0,0
HRBJA;2021,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;4,0;PORTE I;103,0
HRBJA;2021,0;4,0;PORTE II;29,0
HRBJA;2021,0;4,0;PORTE III;2,0
HRBJA;2021,0;4,0;PORTE IV;2,0
HRBJA;2021,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;5,0;PORTE I;135,0
HRBJA;2021,0;5,0;PORTE II;20,0
HRBJA;2021,0;5,0;PORTE III;0,0
HRBJA;2021,0;5,0;PORTE IV;0,0
HRBJA;2021,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;6,0;PORTE I;123,0
HRBJA;2021,0;6,0;PORTE II;33,0
HRBJA;2021,0;6,0;PORTE III;2,0
HRBJA;2021,0;6,0;PORTE IV;0,0
HRBJA;2021,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;7,0;PORTE I;124,0
HRBJA;2021,0;7,0;PORTE II;31,0
HRBJA;2021,0;7,0;PORTE III;5,0
HRBJA;2021,0;7,0;PORTE IV;0,0
HRBJA;2021,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;8,0;PORTE I;156,0
HRBJA;2021,0;8,0;PORTE II;28,0
HRBJA;2021,0;8,0;PORTE III;1,0
HRBJA;2021,0;8,0;PORTE IV;0,0
HRBJA;2021,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;9,0;PORTE I;133,0
HRBJA;2021,0;9,0;PORTE II;23,0
HRBJA;2021,0;9,0;PORTE III;2,0
HRBJA;2021,0;9,0;PORTE IV;0,0
HRBJA;2021,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;10,0;PORTE I;141,0
HRBJA;2021,0;10,0;PORTE II;21,0
HRBJA;2021,0;10,0;PORTE III;1,0
HRBJA;2021,0;10,0;PORTE IV;0,0
HRBJA;2021,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;11,0;PORTE I;90,0
HRBJA;2021,0;11,0;PORTE II;33,0
HRBJA;2021,0;11,0;PORTE III;2,0
HRBJA;2021,0;11,0;PORTE IV;1,0
HRBJA;2021,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2021,0;12,0;PORTE I;109,0
HRBJA;2021,0;12,0;PORTE II;30,0
HRBJA;2021,0;12,0;PORTE III;3,0
HRBJA;2021,0;12,0;PORTE IV;0,0
HRBJA;2021,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;1,0;PORTE I;113,0
HRBJA;2022,0;1,0;PORTE II;20,0
HRBJA;2022,0;1,0;PORTE III;1,0
HRBJA;2022,0;1,0;PORTE IV;0,0
HRBJA;2022,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;2,0;PORTE I;84,0
HRBJA;2022,0;2,0;PORTE II;25,0
HRBJA;2022,0;2,0;PORTE III;4,0
HRBJA;2022,0;2,0;PORTE IV;0,0
HRBJA;2022,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;3,0;PORTE I;116,0
HRBJA;2022,0;3,0;PORTE II;26,0
HRBJA;2022,0;3,0;PORTE III;4,0
HRBJA;2022,0;3,0;PORTE IV;1,0
HRBJA;2022,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;4,0;PORTE I;127,0
HRBJA;2022,0;4,0;PORTE II;1,0
HRBJA;2022,0;4,0;PORTE III;0,0
HRBJA;2022,0;4,0;PORTE IV;0,0
HRBJA;2022,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;5,0;PORTE I;102,0
HRBJA;2022,0;5,0;PORTE II;34,0
HRBJA;2022,0;5,0;PORTE III;5,0
HRBJA;2022,0;5,0;PORTE IV;0,0
HRBJA;2022,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;6,0;PORTE I;74,0
HRBJA;2022,0;6,0;PORTE II;23,0
HRBJA;2022,0;6,0;PORTE III;3,0
HRBJA;2022,0;6,0;PORTE IV;1,0
HRBJA;2022,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;7,0;PORTE I;103,0
HRBJA;2022,0;7,0;PORTE II;17,0
HRBJA;2022,0;7,0;PORTE III;2,0
HRBJA;2022,0;7,0;PORTE IV;1,0
HRBJA;2022,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;8,0;PORTE I;98,0
HRBJA;2022,0;8,0;PORTE II;37,0
HRBJA;2022,0;8,0;PORTE III;5,0
HRBJA;2022,0;8,0;PORTE IV;1,0
HRBJA;2022,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;9,0;PORTE I;91,0
HRBJA;2022,0;9,0;PORTE II;28,0
HRBJA;2022,0;9,0;PORTE III;2,0
HRBJA;2022,0;9,0;PORTE IV;0,0
HRBJA;2022,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;10,0;PORTE I;126,0
HRBJA;2022,0;10,0;PORTE II;28,0
HRBJA;2022,0;10,0;PORTE III;2,0
HRBJA;2022,0;10,0;PORTE IV;1,0
HRBJA;2022,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;11,0;PORTE I;101,0
HRBJA;2022,0;11,0;PORTE II;34,0
HRBJA;2022,0;11,0;PORTE III;1,0
HRBJA;2022,0;11,0;PORTE IV;1,0
HRBJA;2022,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2022,0;12,0;PORTE I;84,0
HRBJA;2022,0;12,0;PORTE II;19,0
HRBJA;2022,0;12,0;PORTE III;1,0
HRBJA;2022,0;12,0;PORTE IV;0,0
HRBJA;2022,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;1,0;PORTE I;91,0
HRBJA;2023,0;1,0;PORTE II;42,0
HRBJA;2023,0;1,0;PORTE III;2,0
HRBJA;2023,0;1,0;PORTE IV;0,0
HRBJA;2023,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;2,0;PORTE I;105,0
HRBJA;2023,0;2,0;PORTE II;29,0
HRBJA;2023,0;2,0;PORTE III;3,0
HRBJA;2023,0;2,0;PORTE IV;0,0
HRBJA;2023,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;3,0;PORTE I;99,0
HRBJA;2023,0;3,0;PORTE II;24,0
HRBJA;2023,0;3,0;PORTE III;0,0
HRBJA;2023,0;3,0;PORTE IV;0,0
HRBJA;2023,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;4,0;PORTE I;97,0
HRBJA;2023,0;4,0;PORTE II;25,0
HRBJA;2023,0;4,0;PORTE III;1,0
HRBJA;2023,0;4,0;PORTE IV;1,0
HRBJA;2023,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;5,0;PORTE I;96,0
HRBJA;2023,0;5,0;PORTE II;19,0
HRBJA;2023,0;5,0;PORTE III;4,0
HRBJA;2023,0;5,0;PORTE IV;0,0
HRBJA;2023,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;6,0;PORTE I;107,0
HRBJA;2023,0;6,0;PORTE II;26,0
HRBJA;2023,0;6,0;PORTE III;4,0
HRBJA;2023,0;6,0;PORTE IV;0,0
HRBJA;2023,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;7,0;PORTE I;120,0
HRBJA;2023,0;7,0;PORTE II;30,0
HRBJA;2023,0;7,0;PORTE III;3,0
HRBJA;2023,0;7,0;PORTE IV;2,0
HRBJA;2023,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;8,0;PORTE I;140,0
HRBJA;2023,0;8,0;PORTE II;20,0
HRBJA;2023,0;8,0;PORTE III;2,0
HRBJA;2023,0;8,0;PORTE IV;0,0
HRBJA;2023,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;9,0;PORTE I;111,0
HRBJA;2023,0;9,0;PORTE II;27,0
HRBJA;2023,0;9,0;PORTE III;1,0
HRBJA;2023,0;9,0;PORTE IV;1,0
HRBJA;2023,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;10,0;PORTE I;98,0
HRBJA;2023,0;10,0;PORTE II;23,0
HRBJA;2023,0;10,0;PORTE III;7,0
HRBJA;2023,0;10,0;PORTE IV;2,0
HRBJA;2023,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;11,0;PORTE I;135,0
HRBJA;2023,0;11,0;PORTE II;30,0
HRBJA;2023,0;11,0;PORTE III;3,0
HRBJA;2023,0;11,0;PORTE IV;0,0
HRBJA;2023,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2023,0;12,0;PORTE I;130,0
HRBJA;2023,0;12,0;PORTE II;31,0
HRBJA;2023,0;12,0;PORTE III;1,0
HRBJA;2023,0;12,0;PORTE IV;0,0
HRBJA;2023,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;1,0;PORTE I;118,0
HRBJA;2024,0;1,0;PORTE II;44,0
HRBJA;2024,0;1,0;PORTE III;3,0
HRBJA;2024,0;1,0;PORTE IV;1,0
HRBJA;2024,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;2,0;PORTE I;141,0
HRBJA;2024,0;2,0;PORTE II;23,0
HRBJA;2024,0;2,0;PORTE III;4,0
HRBJA;2024,0;2,0;PORTE IV;1,0
HRBJA;2024,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;3,0;PORTE I;158,0
HRBJA;2024,0;3,0;PORTE II;29,0
HRBJA;2024,0;3,0;PORTE III;1,0
HRBJA;2024,0;3,0;PORTE IV;0,0
HRBJA;2024,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;4,0;PORTE I;146,0
HRBJA;2024,0;4,0;PORTE II;38,0
HRBJA;2024,0;4,0;PORTE III;1,0
HRBJA;2024,0;4,0;PORTE IV;0,0
HRBJA;2024,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;5,0;PORTE I;164,0
HRBJA;2024,0;5,0;PORTE II;35,0
HRBJA;2024,0;5,0;PORTE III;4,0
HRBJA;2024,0;5,0;PORTE IV;0,0
HRBJA;2024,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;6,0;PORTE I;174,0
HRBJA;2024,0;6,0;PORTE II;41,0
HRBJA;2024,0;6,0;PORTE III;0,0
HRBJA;2024,0;6,0;PORTE IV;0,0
HRBJA;2024,0;6,0;PORTE SEM INFORMAÇÃO;1,0
HRBJA;2024,0;7,0;PORTE I;137,0
HRBJA;2024,0;7,0;PORTE II;37,0
HRBJA;2024,0;7,0;PORTE III;2,0
HRBJA;2024,0;7,0;PORTE IV;1,0
HRBJA;2024,0;7,0;PORTE SEM INFORMAÇÃO;3,0
HRBJA;2024,0;8,0;PORTE I;175,0
HRBJA;2024,0;8,0;PORTE II;44,0
HRBJA;2024,0;8,0;PORTE III;2,0
HRBJA;2024,0;8,0;PORTE IV;0,0
HRBJA;2024,0;8,0;PORTE SEM INFORMAÇÃO;4,0
HRBJA;2024,0;9,0;PORTE I;159,0
HRBJA;2024,0;9,0;PORTE II;32,0
HRBJA;2024,0;9,0;PORTE III;4,0
HRBJA;2024,0;9,0;PORTE IV;1,0
HRBJA;2024,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2024,0;10,0;PORTE I;178,0
HRBJA;2024,0;10,0;PORTE II;44,0
HRBJA;2024,0;10,0;PORTE III;3,0
HRBJA;2024,0;10,0;PORTE IV;1,0
HRBJA;2024,0;10,0;PORTE SEM INFORMAÇÃO;2,0
HRBJA;2024,0;11,0;PORTE I;192,0
HRBJA;2024,0;11,0;PORTE II;40,0
HRBJA;2024,0;11,0;PORTE III;4,0
HRBJA;2024,0;11,0;PORTE IV;0,0
HRBJA;2024,0;11,0;PORTE SEM INFORMAÇÃO;1,0
HRBJA;2024,0;12,0;PORTE I;182,0
HRBJA;2024,0;12,0;PORTE II;37,0
HRBJA;2024,0;12,0;PORTE III;5,0
HRBJA;2024,0;12,0;PORTE IV;1,0
HRBJA;2024,0;12,0;PORTE SEM INFORMAÇÃO;2,0
HRBJA;2025,0;1,0;PORTE I;198,0
HRBJA;2025,0;1,0;PORTE II;57,0
HRBJA;2025,0;1,0;PORTE III;2,0
HRBJA;2025,0;1,0;PORTE IV;1,0
HRBJA;2025,0;1,0;PORTE SEM INFORMAÇÃO;4,0
HRBJA;2025,0;2,0;PORTE I;178,0
HRBJA;2025,0;2,0;PORTE II;47,0
HRBJA;2025,0;2,0;PORTE III;1,0
HRBJA;2025,0;2,0;PORTE IV;2,0
HRBJA;2025,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2025,0;3,0;PORTE I;202,0
HRBJA;2025,0;3,0;PORTE II;56,0
HRBJA;2025,0;3,0;PORTE III;6,0
HRBJA;2025,0;3,0;PORTE IV;0,0
HRBJA;2025,0;3,0;PORTE SEM INFORMAÇÃO;3,0
HRBJA;2025,0;4,0;PORTE I;161,0
HRBJA;2025,0;4,0;PORTE II;53,0
HRBJA;2025,0;4,0;PORTE III;8,0
HRBJA;2025,0;4,0;PORTE IV;1,0
HRBJA;2025,0;4,0;PORTE SEM INFORMAÇÃO;3,0
HRBJA;2025,0;5,0;PORTE I;197,0
HRBJA;2025,0;5,0;PORTE II;57,0
HRBJA;2025,0;5,0;PORTE III;2,0
HRBJA;2025,0;5,0;PORTE IV;0,0
HRBJA;2025,0;5,0;PORTE SEM INFORMAÇÃO;2,0
HRBJA;2025,0;6,0;PORTE I;172,0
HRBJA;2025,0;6,0;PORTE II;55,0
HRBJA;2025,0;6,0;PORTE III;11,0
HRBJA;2025,0;6,0;PORTE IV;0,0
HRBJA;2025,0;6,0;PORTE SEM INFORMAÇÃO;2,0
HRBJA;2025,0;7,0;PORTE I;208,0
HRBJA;2025,0;7,0;PORTE II;52,0
HRBJA;2025,0;7,0;PORTE III;9,0
HRBJA;2025,0;7,0;PORTE IV;1,0
HRBJA;2025,0;7,0;PORTE SEM INFORMAÇÃO;1,0
HRBJA;2025,0;8,0;PORTE I;208,0
HRBJA;2025,0;8,0;PORTE II;59,0
HRBJA;2025,0;8,0;PORTE III;10,0
HRBJA;2025,0;8,0;PORTE IV;2,0
HRBJA;2025,0;8,0;PORTE SEM INFORMAÇÃO;4,0
HRBJA;2025,0;9,0;PORTE I;177,0
HRBJA;2025,0;9,0;PORTE II;56,0
HRBJA;2025,0;9,0;PORTE III;8,0
HRBJA;2025,0;9,0;PORTE IV;3,0
HRBJA;2025,0;9,0;PORTE SEM INFORMAÇÃO;3,0
HRBJA;2025,0;10,0;PORTE I;180,0
HRBJA;2025,0;10,0;PORTE II;69,0
HRBJA;2025,0;10,0;PORTE III;9,0
HRBJA;2025,0;10,0;PORTE IV;1,0
HRBJA;2025,0;10,0;PORTE SEM INFORMAÇÃO;6,0
HRBJA;2025,0;11,0;PORTE I;166,0
HRBJA;2025,0;11,0;PORTE II;60,0
HRBJA;2025,0;11,0;PORTE III;9,0
HRBJA;2025,0;11,0;PORTE IV;2,0
HRBJA;2025,0;11,0;PORTE SEM INFORMAÇÃO;8,0
HRBJA;2025,0;12,0;PORTE I;196,0
HRBJA;2025,0;12,0;PORTE II;55,0
HRBJA;2025,0;12,0;PORTE III;10,0
HRBJA;2025,0;12,0;PORTE IV;3,0
HRBJA;2025,0;12,0;PORTE SEM INFORMAÇÃO;3,0
HRBJA;2026,0;1,0;PORTE I;177,0
HRBJA;2026,0;1,0;PORTE II;54,0
HRBJA;2026,0;1,0;PORTE III;18,0
HRBJA;2026,0;1,0;PORTE IV;6,0
HRBJA;2026,0;1,0;PORTE SEM INFORMAÇÃO;5,0
HRBJA;2026,0;2,0;PORTE I;200,0
HRBJA;2026,0;2,0;PORTE II;56,0
HRBJA;2026,0;2,0;PORTE III;9,0
HRBJA;2026,0;2,0;PORTE IV;2,0
HRBJA;2026,0;2,0;PORTE SEM INFORMAÇÃO;2,0
HRJP;2019,0;1,0;PORTE I;148,0
HRJP;2019,0;1,0;PORTE II;13,0
HRJP;2019,0;1,0;PORTE III;0,0
HRJP;2019,0;1,0;PORTE IV;0,0
HRJP;2019,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;2,0;PORTE I;155,0
HRJP;2019,0;2,0;PORTE II;16,0
HRJP;2019,0;2,0;PORTE III;2,0
HRJP;2019,0;2,0;PORTE IV;0,0
HRJP;2019,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;3,0;PORTE I;63,0
HRJP;2019,0;3,0;PORTE II;13,0
HRJP;2019,0;3,0;PORTE III;0,0
HRJP;2019,0;3,0;PORTE IV;0,0
HRJP;2019,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;4,0;PORTE I;107,0
HRJP;2019,0;4,0;PORTE II;19,0
HRJP;2019,0;4,0;PORTE III;3,0
HRJP;2019,0;4,0;PORTE IV;0,0
HRJP;2019,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;5,0;PORTE I;97,0
HRJP;2019,0;5,0;PORTE II;36,0
HRJP;2019,0;5,0;PORTE III;3,0
HRJP;2019,0;5,0;PORTE IV;0,0
HRJP;2019,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;6,0;PORTE I;91,0
HRJP;2019,0;6,0;PORTE II;35,0
HRJP;2019,0;6,0;PORTE III;4,0
HRJP;2019,0;6,0;PORTE IV;0,0
HRJP;2019,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;7,0;PORTE I;99,0
HRJP;2019,0;7,0;PORTE II;26,0
HRJP;2019,0;7,0;PORTE III;5,0
HRJP;2019,0;7,0;PORTE IV;0,0
HRJP;2019,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;8,0;PORTE I;92,0
HRJP;2019,0;8,0;PORTE II;30,0
HRJP;2019,0;8,0;PORTE III;1,0
HRJP;2019,0;8,0;PORTE IV;0,0
HRJP;2019,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;9,0;PORTE I;101,0
HRJP;2019,0;9,0;PORTE II;30,0
HRJP;2019,0;9,0;PORTE III;1,0
HRJP;2019,0;9,0;PORTE IV;0,0
HRJP;2019,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;10,0;PORTE I;115,0
HRJP;2019,0;10,0;PORTE II;21,0
HRJP;2019,0;10,0;PORTE III;3,0
HRJP;2019,0;10,0;PORTE IV;0,0
HRJP;2019,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;11,0;PORTE I;89,0
HRJP;2019,0;11,0;PORTE II;18,0
HRJP;2019,0;11,0;PORTE III;0,0
HRJP;2019,0;11,0;PORTE IV;0,0
HRJP;2019,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2019,0;12,0;PORTE I;82,0
HRJP;2019,0;12,0;PORTE II;22,0
HRJP;2019,0;12,0;PORTE III;2,0
HRJP;2019,0;12,0;PORTE IV;0,0
HRJP;2019,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;1,0;PORTE I;84,0
HRJP;2020,0;1,0;PORTE II;19,0
HRJP;2020,0;1,0;PORTE III;0,0
HRJP;2020,0;1,0;PORTE IV;0,0
HRJP;2020,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;2,0;PORTE I;83,0
HRJP;2020,0;2,0;PORTE II;22,0
HRJP;2020,0;2,0;PORTE III;1,0
HRJP;2020,0;2,0;PORTE IV;0,0
HRJP;2020,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;3,0;PORTE I;62,0
HRJP;2020,0;3,0;PORTE II;20,0
HRJP;2020,0;3,0;PORTE III;0,0
HRJP;2020,0;3,0;PORTE IV;0,0
HRJP;2020,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;4,0;PORTE I;3,0
HRJP;2020,0;4,0;PORTE II;2,0
HRJP;2020,0;4,0;PORTE III;1,0
HRJP;2020,0;4,0;PORTE IV;0,0
HRJP;2020,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;5,0;PORTE I;3,0
HRJP;2020,0;5,0;PORTE II;2,0
HRJP;2020,0;5,0;PORTE III;1,0
HRJP;2020,0;5,0;PORTE IV;0,0
HRJP;2020,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;6,0;PORTE I;5,0
HRJP;2020,0;6,0;PORTE II;3,0
HRJP;2020,0;6,0;PORTE III;0,0
HRJP;2020,0;6,0;PORTE IV;0,0
HRJP;2020,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;7,0;PORTE I;14,0
HRJP;2020,0;7,0;PORTE II;3,0
HRJP;2020,0;7,0;PORTE III;1,0
HRJP;2020,0;7,0;PORTE IV;0,0
HRJP;2020,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;8,0;PORTE I;12,0
HRJP;2020,0;8,0;PORTE II;4,0
HRJP;2020,0;8,0;PORTE III;0,0
HRJP;2020,0;8,0;PORTE IV;0,0
HRJP;2020,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;9,0;PORTE I;17,0
HRJP;2020,0;9,0;PORTE II;1,0
HRJP;2020,0;9,0;PORTE III;0,0
HRJP;2020,0;9,0;PORTE IV;0,0
HRJP;2020,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;10,0;PORTE I;16,0
HRJP;2020,0;10,0;PORTE II;2,0
HRJP;2020,0;10,0;PORTE III;0,0
HRJP;2020,0;10,0;PORTE IV;0,0
HRJP;2020,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;11,0;PORTE I;9,0
HRJP;2020,0;11,0;PORTE II;3,0
HRJP;2020,0;11,0;PORTE III;0,0
HRJP;2020,0;11,0;PORTE IV;0,0
HRJP;2020,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2020,0;12,0;PORTE I;11,0
HRJP;2020,0;12,0;PORTE II;1,0
HRJP;2020,0;12,0;PORTE III;0,0
HRJP;2020,0;12,0;PORTE IV;0,0
HRJP;2020,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;1,0;PORTE I;2,0
HRJP;2021,0;1,0;PORTE II;1,0
HRJP;2021,0;1,0;PORTE III;0,0
HRJP;2021,0;1,0;PORTE IV;0,0
HRJP;2021,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;2,0;PORTE I;3,0
HRJP;2021,0;2,0;PORTE II;3,0
HRJP;2021,0;2,0;PORTE III;0,0
HRJP;2021,0;2,0;PORTE IV;0,0
HRJP;2021,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;3,0;PORTE I;9,0
HRJP;2021,0;3,0;PORTE II;0,0
HRJP;2021,0;3,0;PORTE III;0,0
HRJP;2021,0;3,0;PORTE IV;0,0
HRJP;2021,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;4,0;PORTE I;7,0
HRJP;2021,0;4,0;PORTE II;2,0
HRJP;2021,0;4,0;PORTE III;0,0
HRJP;2021,0;4,0;PORTE IV;0,0
HRJP;2021,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;5,0;PORTE I;5,0
HRJP;2021,0;5,0;PORTE II;5,0
HRJP;2021,0;5,0;PORTE III;0,0
HRJP;2021,0;5,0;PORTE IV;0,0
HRJP;2021,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;6,0;PORTE I;12,0
HRJP;2021,0;6,0;PORTE II;3,0
HRJP;2021,0;6,0;PORTE III;0,0
HRJP;2021,0;6,0;PORTE IV;0,0
HRJP;2021,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;7,0;PORTE I;6,0
HRJP;2021,0;7,0;PORTE II;1,0
HRJP;2021,0;7,0;PORTE III;0,0
HRJP;2021,0;7,0;PORTE IV;0,0
HRJP;2021,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRJP;2021,0;8,0;PORTE I;5,0
HRJP;2021,0;8,0;PORTE II;3,0
